BB362	875	1.693902
BB362	819	1.743490
BB362	810	1.673280
BB362	798	1.590667
BB362	778	1.861148
BB362	801	2.191689
BB362	800	1.679195
BB362	775	1.676389
BB362	738	1.738686
BB362	731	1.840237
BB362	724	1.569507
BB362	718	1.206637
BB362	713	1.661094
BB362	696	1.404651
BB362	690	1.200942
BB362	675	2.306452
BB362	668	2.383361
BB362	664	2.551724
BB362	629	1.790941
BB362	628	1.109948
BB362	617	1.653025
BB362	605	2.756364
BB362	587	2.574906
BB362	577	2.446360
BB362	577	1.473180
BB362	572	1.938104
BB362	559	1.228175
BB362	554	1.547094
BB362	548	1.010121
BB362	526	1.220807
BB362	507	1.858079
BB362	502	2.118568
EC031	1849	2.464326
EC031	1707	2.226998
EC031	1583	2.543194
EC031	1433	1.535303
EC031	1289	1.769169
EC031	988	1.576635
EC031	986	2.380236
EC031	964	1.651265
EC031	957	2.650776
EC031	870	1.641718
EC031	845	1.650633
EC031	775	2.052778
EC031	770	1.302098
EC031	768	3.889201
EC031	758	2.091038
EC031	745	2.075362
EC031	739	1.954678
EC031	738	2.323572
EC031	737	2.061584
EC031	724	1.542348
EC031	724	3.394619
EC031	703	1.325617
EC031	688	2.101106
EC031	675	1.750000
EC031	608	2.509874
EC031	604	0.900722
EC031	593	1.767658
EC031	577	1.331418
EC031	565	1.837255
EC031	525	3.046809
EC031	517	1.859611
EC031	512	1.678337
EC031	509	1.903084
EC031	505	1.170732
EC031	503	1.520089
EC031	1445	2.252518
BB226	1863	2.256637
BB226	1847	2.721540
BB226	1697	3.149817
BB226	1507	2.650859
BB226	1229	2.062712
BB226	1171	2.271914
BB226	963	1.894273
BB226	946	1.593715
BB226	860	2.721739
BB226	683	6.547170
BB226	653	2.573579
BB226	536	1.058212
BB226	530	2.216842
EC034	1177	1.859180
EC034	1027	2.449588
EC034	757	1.992877
BB362	1074	3.292444
BB362	802	3.368842
BB362	764	2.872549
SCC477	851	1.434837
EC031	2083	2.143984
EC031	1842	2.574147
EC031	1751	2.723467
EC031	1592	2.778139
EC031	1430	2.533818
EC031	1260	2.138589
EC031	1249	2.042714
EC031	1222	2.088185
EC031	1143	1.988971
EC031	1102	1.829035
EC031	1083	1.382296
EC031	1050	3.405025
EC031	1037	2.032587
EC031	991	1.899471
EC031	974	2.216971
EC031	980	1.531892
EC031	970	1.750820
EC031	966	1.796926
EC031	946	1.659933
EC031	944	2.007865
EC031	882	2.151149
EC031	879	2.297330
EC031	864	3.023486
EC031	824	1.275683
EC031	807	1.765957
EC031	801	2.036193
EC031	776	2.836338
EC031	775	2.222222
EC031	743	2.155844
EC031	726	2.225037
EC031	707	2.596626
EC031	699	1.709627
EC031	697	1.763240
EC031	672	2.455429
EC031	644	1.835314
EC031	625	1.306087
EC031	618	1.932504
EC031	618	1.454707
EC031	598	1.267035
EC031	583	1.562500
EC031	535	1.993750
EC031	529	2.198312
EC031	520	1.569892
EC031	508	2.174292
EC031	512	1.704595
EC031	508	1.039735
BB362	2068	1.854446
BB362	1289	2.018639
BB362	1272	1.785538
BB362	1263	2.172185
BB362	1054	2.811812
BB362	1047	1.431452
BB362	1027	2.917695
BB362	848	1.991272
BB362	779	3.241713
BB362	634	2.246978
BB362	604	2.069217
BB362	582	1.248577
BB362	554	2.468938
BB362	534	1.016701
BB362	530	1.705263
BB362	513	2.454148
BB362	507	3.314159
BB226	1309	1.975591
BB226	1097	2.275432
BB226	915	2.839492
BB226	823	2.125000
BB226	1287	2.679383
BB226	1269	1.688633
BB226	1260	2.312964
BB226	1168	1.606631
BB226	1010	1.755463
BB226	972	1.873239
BB226	938	2.284258
BB226	716	1.384266
BB226	676	1.964573
BB226	646	1.548822
BB226	621	1.531802
BB226	615	1.148214
BB226	599	1.582721
BB226	586	2.221388
BB226	542	2.196565
BB226	568	1.937622
BB226	566	1.029354
BB226	553	1.319277
BB362	959	2.982301
BB362	842	2.792884
BB226	885	2.007229
BB226	839	1.844388
BB226	743	2.436963
BB226	617	2.389680
BB362	1626	2.164981
BB362	885	3.647482
BB362	642	1.528109
BB362	638	1.881647
BB362	598	2.012821
BB226	2005	1.880513
BB226	1587	1.706266
BB226	1309	2.651515
BB226	1004	1.919916
BB226	1001	2.097252
BB226	927	1.264908
BB226	883	2.707729
BB226	878	1.388350
BB226	793	2.111860
BB226	786	1.625171
BB226	726	2.716196
BB226	590	1.693161
BB226	576	1.754319
BB226	1987	2.885093
BB226	1712	2.460890
BB226	1380	1.743590
BB226	1357	1.960061
BB226	1277	2.764321
BB226	1274	2.244463
BB226	1206	1.867072
BB226	1127	2.742537
BB226	1114	2.392823
BB226	1031	2.753074
BB226	1027	2.162551
BB226	984	1.459634
BB226	968	2.252700
BB226	925	3.136054
BB226	870	2.892025
BB226	864	2.327565
BB226	841	2.489873
BB226	838	2.594388
BB226	819	2.878431
BB226	799	2.658602
BB226	738	1.826793
BB226	788	1.937244
BB226	757	1.888260
BB226	747	2.345376
BB226	733	1.401180
BB226	708	2.596358
BB226	696	1.084243
BB226	683	1.541401
BB226	681	1.670927
BB226	675	2.306452
BB226	674	2.352181
BB226	653	2.212375
BB226	651	1.942953
BB226	615	2.648214
BB226	607	2.655296
BB226	606	2.442831
BB226	582	1.781784
BB226	566	1.606654
BB226	557	1.912351
BB226	509	1.640969
BB362	1764	2.991223
BB362	1494	1.905490
BB362	1340	1.498054
BB362	1184	1.953056
BB362	1106	2.310181
BB362	1001	1.939873
BB362	971	2.173581
BB362	953	1.709354
BB362	882	2.251511
BB362	873	1.458435
BB362	857	1.875312
BB362	842	2.293520
BB362	841	1.923664
BB362	829	2.746770
BB362	817	2.009186
BB362	803	2.251337
BB362	778	2.232365
BB362	731	1.818047
BB362	727	2.196429
BB362	719	1.025602
BB362	715	2.133333
BB362	708	1.857798
BB362	689	3.091052
BB362	646	2.189103
BB362	656	2.772047
BB362	653	1.712375
BB362	645	2.033898
BB362	629	2.301038
BB362	621	1.728873
BB362	621	2.060071
BB362	614	2.259392
BB362	595	2.483333
BB362	542	1.363083
BB362	544	1.629857
BB362	534	3.582463
BB362	515	1.535032
BB362	519	1.726293
BB362	512	2.870897
BB362	487	2.508889
BB362	504	3.280624
SCC477	500	2.152809
BB226	1942	2.057368
BB226	819	2.876963
EC034	522	1.220557
EC034	505	1.608889
BB226	1946	1.874473
BB226	1150	1.934605
BB226	1094	2.167297
BB226	1016	1.804305
BB226	1051	1.703297
BB226	990	1.981818
BB226	767	2.288089
BB226	740	2.757664
BB226	688	1.688060
BB226	719	2.592481
BB226	696	1.468019
BB226	686	1.864139
BB226	655	1.233333
BB226	581	2.290875
BB226	522	2.488223
EC034	1906	2.598055
EC034	1168	2.362983
EC034	1115	2.329245
EC034	1070	1.426601
EC034	881	1.948068
EC034	681	1.220447
EC031	1615	1.817949
EC031	1381	1.590498
EC031	1251	2.205686
EC031	1145	2.037615
EC031	1092	2.797505
EC031	1092	2.756991
EC031	1054	2.205205
EC031	1040	1.700508
EC031	1031	1.947746
EC031	970	1.433443
EC031	944	1.962880
EC031	911	2.101266
EC031	845	1.182278
EC031	786	1.620865
EC031	836	2.487836
EC031	817	2.450131
EC031	781	1.461433
EC031	773	1.619444
EC031	767	1.789326
EC031	708	2.197587
EC031	709	1.587253
EC031	703	2.402778
EC031	639	1.610662
EC031	642	2.241908
EC031	642	1.182283
EC031	638	1.368782
EC031	620	2.149306
EC031	623	1.681261
EC031	622	1.455026
EC031	620	2.109735
EC031	614	1.793594
EC031	604	1.287796
EC031	602	1.541971
EC031	590	2.226937
EC031	580	1.889524
EC031	566	1.121331
EC031	564	2.514735
EC031	561	1.171937
EC031	554	1.535070
EC031	541	1.829218
EC031	529	2.949367
EC031	512	1.442765
EC031	513	1.345572
EC031	512	1.365427
EC031	504	2.131403
EC034	1899	1.983189
EC034	1268	2.031173
EC034	864	3.140915
EC034	796	2.761134
EC034	780	1.331034
EC034	771	1.465084
BB226	659	1.745033
BB226	1891	3.252448
BB226	1602	2.385908
BB226	1436	2.322999
BB226	916	1.793264
BB226	871	1.525735
BB226	859	1.960248
BB226	856	1.767790
BB226	707	1.803681
BB226	566	1.686888
BB226	525	1.414894
BB362	788	2.753070
BB362	538	2.084362
BB362	504	1.075724
EC034	663	2.037705
BB226	1175	1.323214
BB226	945	1.470787
BB226	876	1.622412
BB226	851	1.962312
BB226	654	1.273002
BB226	642	2.241908
BB226	621	2.091068
BB226	582	2.679317
BB226	582	1.988615
BB226	563	2.196850
BB226	542	2.238193
BB226	537	1.861570
BB226	502	2.349666
BB362	1822	1.865308
BB362	1559	1.700798
BB362	1127	1.598322
BB362	756	1.480742
BB362	720	1.796407
BB362	702	2.731066
BB362	688	1.187994
BB362	642	1.201022
BB362	613	1.869176
BB362	607	2.242754
BB362	606	1.633394
BB362	550	1.232323
BB362	512	1.461707
BB226	1127	2.442164
BB226	818	2.218016
BB226	731	1.609467
BB226	705	3.110769
BB226	658	1.799669
BB226	572	2.154739
BB226	1573	1.833992
BB226	1418	2.002935
BB226	1205	2.107945
BB226	1112	1.983917
BB226	955	2.166667
BB226	941	2.164786
BB226	912	2.394399
BB226	900	2.124260
BB226	893	1.639618
BB226	873	2.589242
BB226	846	1.409608
BB226	818	2.496723
BB226	800	1.997354
BB226	804	2.386755
BB226	784	1.614540
BB226	748	2.043290
BB226	726	2.293003
BB226	714	1.963581
BB226	712	1.792998
BB226	708	1.758040
BB226	698	1.258165
BB226	680	1.851200
BB226	675	1.674194
BB226	663	2.468189
BB226	658	1.949013
BB226	634	1.500855
BB226	629	2.013865
BB226	615	1.351786
BB226	610	1.163964
BB226	600	1.889908
BB226	586	1.721281
BB226	555	1.482000
BB226	550	1.212121
BB226	548	1.638945
BB226	534	2.584551
BB226	527	1.211864
BB226	488	2.222467
BB226	500	2.331839
EC034	1428	2.625637
EC034	900	2.962220
EC034	811	1.471673
EC034	699	3.312210
EC034	673	2.040453
EC034	632	2.176068
EC034	518	1.739308
EC034	513	1.700873
EC034	512	2.726477
EC034	503	2.035477
BB226	1195	2.976316
BB226	1033	1.861083
BB226	841	1.175627
BB226	838	2.067688
BB226	745	2.311594
BB226	584	1.869565
EC034	934	2.073948
EC034	928	1.955326
EC034	859	1.751244
EC034	816	3.048620
EC034	661	1.808581
EC034	641	1.996587
EC034	615	1.219643
EC034	573	1.457529
EC034	557	1.866534
EC034	532	2.207547
EC034	513	2.080435
EC031	1667	2.338710
EC031	1579	2.272966
EC031	1360	2.323372
EC031	1300	1.836948
EC031	1233	1.660441
EC031	1211	1.728055
EC031	1210	2.065801
EC031	1094	1.600577
EC031	1047	2.125881
EC031	1040	1.464975
EC031	1037	1.571283
EC031	1016	1.507246
EC031	980	1.511351
EC031	962	2.037486
EC031	910	1.989474
EC031	898	2.051887
EC031	877	2.436740
EC031	820	2.016993
EC031	742	1.560408
EC031	720	2.106767
EC031	702	3.089645
EC031	678	2.471910
EC031	651	1.899666
EC031	644	1.570458
EC031	625	1.610526
EC031	619	1.927305
EC031	616	2.286988
EC031	598	1.675579
EC031	593	2.037106
EC031	582	1.624288
EC031	565	1.931373
EC031	555	1.874000
EC031	554	2.260521
EC031	549	2.141700
EC031	519	1.404612
EC031	523	1.903846
BB226	1199	2.090035
BB226	819	1.361257
BB226	790	1.955102
BB226	746	2.997106
BB226	659	2.777429
BB226	520	2.421505
BB226	512	2.509847
BB226	504	2.191537
BB362	825	1.698966
BB362	792	1.745626
BB362	643	2.246894
BB362	514	1.795918
EC031	1327	2.186321
EC031	617	1.790036
BB226	1755	2.433529
BB226	1109	2.064272
BB226	629	1.220870
BB226	537	0.910788
EC034	1623	2.121811
EC034	1479	1.656601
EC034	1213	3.220310
EC034	1020	1.534021
EC034	665	1.954173
EC034	597	1.841328
EC034	503	2.299107
BB362	1600	3.006472
BB362	1074	1.470127
BB362	691	2.257862
BB362	658	1.161983
BB362	536	1.505198
BB226	769	2.077031
BB226	721	1.867868
BB226	714	2.172989
BB362	1199	1.702797
BB362	1098	2.182938
BB362	749	1.813754
BB362	728	2.623145
BB362	541	1.041152
EC034	1743	2.799763
EC034	1240	1.824473
EC034	1199	2.001748
EC034	1085	2.622330
EC034	881	1.767554
EC034	819	2.582575
EC034	791	2.513405
EC034	622	2.478336
EC034	594	2.306122
EC034	570	1.747573
EC034	567	2.341797
EC034	531	1.504184
EC034	514	1.246187
EC034	506	2.263858
EC031	1654	1.880997
EC031	1387	1.487640
EC031	1229	2.022998
EC031	1219	1.453608
EC031	1120	2.141784
EC031	1106	1.160799
EC031	1080	1.667961
EC031	1082	2.550146
EC031	960	2.043094
EC031	938	2.211236
EC031	932	1.156214
EC031	738	1.831625
EC031	720	1.998496
EC031	714	2.693939
EC031	714	1.772382
EC031	700	1.761610
EC031	680	1.520000
EC031	664	1.545307
EC031	648	1.160202
EC031	646	1.969543
EC031	641	1.279863
EC031	632	2.005199
EC031	628	1.885217
EC031	624	2.130053
EC031	618	1.429840
EC031	611	1.357914
EC031	604	1.892532
EC031	596	1.942699
EC031	595	1.722222
EC031	573	1.658301
EC031	556	1.816367
EC031	553	1.170683
EC031	545	2.130612
EC031	510	1.140659
BB362	929	1.419908
BB362	633	2.581315
BB362	571	2.306202
BB362	637	1.585911
BB362	611	1.433453
BB362	579	2.717557
BB226	1728	2.326958
BB226	1317	1.751981
BB226	1025	1.819588
BB226	884	2.135817
BB226	846	1.785714
BB226	752	2.152080
BB226	715	2.455904
BB226	707	1.786810
BB226	613	1.781362
BB226	523	2.063830
EC031	1126	2.422035
EC031	1021	1.479296
EC031	840	2.505732
EC031	825	1.951948
EC031	675	2.115942
EC031	522	1.620985
BB226	1714	1.703436
BB226	1236	2.068354
BB226	1137	2.733826
BB226	1130	1.721448
BB226	953	2.103563
BB226	951	1.408482
BB226	912	3.011669
BB226	831	1.545103
BB226	777	1.314404
BB226	752	1.449067
BB226	735	1.536765
BB226	711	2.236280
BB226	664	1.715928
BB226	647	1.925676
BB226	640	1.678511
BB226	631	1.571181
BB226	619	2.758865
BB226	610	2.223423
BB226	607	1.762681
BB226	602	2.255941
BB226	582	1.436433
BB226	581	2.053232
BB226	577	1.526820
BB226	559	3.291667
BB226	529	1.445148
BB226	477	2.118896
BB226	526	1.418259
BB226	524	1.215352
BB226	523	1.735043
BB226	507	2.334071
BB226	504	2.469933
BB226	583	1.958333
BB226	1221	2.286449
BB226	1202	1.904098
BB226	661	1.866337
BB226	606	1.034483
BB226	554	1.919840
BB226	514	1.108787
BB226	517	2.367965
BB362	1551	2.147601
BB362	1034	1.949949
BB362	967	1.475877
BB362	820	2.030065
BB362	701	1.770898
BB362	690	1.694488
BB362	666	1.361702
BB362	579	1.309160
BB362	526	1.424628
BB226	1460	1.551604
BB226	1071	2.232283
BB226	966	2.464325
BB226	923	1.981567
BB226	746	2.277858
BB226	740	1.510949
BB226	702	2.425039
BB226	692	1.679749
BB226	666	1.798691
BB226	637	3.828179
BB226	611	2.023381
BB226	572	2.479691
BB226	570	1.351456
BB226	564	1.817289
BB226	523	0.871795
BB226	520	1.586724
BB226	519	2.170259
BB226	509	1.988987
BB226	502	1.572707
BB226	765	1.956461
BB226	749	1.753602
BB226	569	1.947471
BB362	1644	3.676526
BB362	931	3.307078
FNA3	560	3.111324
FNA3	560	1.996071
BB362	1250	1.852623
BB362	879	2.598788
BB362	532	0.898833
BB226	1006	1.921136
BB226	778	1.278008
BB226	726	1.967262
BB226	668	1.484502
BB226	646	1.465662
BB226	631	1.829861
BB226	612	2.560144
BB226	589	1.233645
BB226	543	1.239754
BB226	512	2.431965
BB226	509	1.773128
BB362	1046	2.134208
BB362	910	3.144000
BB362	712	1.292424
BB362	662	1.986820
BB362	656	3.237937
BB362	645	1.918644
BB362	594	1.437848
BB362	551	2.241935
BB362	528	1.672304
BB362	517	1.773707
EC034	1583	2.673429
EC034	1372	2.219365
EC034	1295	2.011290
BB226	1583	1.675393
BB226	627	2.044776
EC031	1064	1.901381
EC031	847	2.796482
EC031	772	2.009709
EC031	695	2.896183
EC031	624	2.998243
BB226	821	2.351759
BB362	1108	1.910971
BB226	1465	2.019858
BB226	1012	1.872518
BB226	994	1.882854
BB226	876	2.225335
BB226	857	1.905237
BB226	816	1.502611
BB226	781	1.567493
BB226	780	2.495172
BB226	741	2.510204
BB226	567	1.524648
BB226	613	1.745520
BB226	595	2.505556
BB226	561	1.770751
BB226	514	2.374728
BB226	501	3.780269
BB226	500	2.997753
BB362	717	1.866567
BB362	611	1.998201
BB362	572	2.433269
CIP110549	1452	2.008590
BB226	794	1.688172
BB226	899	1.965842
A39	1417	1.685756
SCC477	591	2.244403
BB362	539	2.652893
A39	1363	1.971713
BB362	893	2.173031
BB362	869	1.667883
BB226	1315	2.158730
BB226	700	1.819444
BB226	695	1.734375
BB226	670	2.307317
BB226	538	2.236025
BB362	623	2.159649
EC031	883	2.500000
EC031	799	1.803476
EC031	790	1.728129
EC031	770	2.074126
EC031	704	2.711864
BB226	1279	1.442182
BB226	991	1.661325
BB226	897	3.027809
BB226	823	2.962338
BB226	759	1.597796
BB226	740	2.501453
BB226	687	1.901899
BB226	646	1.796954
BB226	626	1.554593
BB226	568	2.423002
BB226	562	2.605523
BB226	547	1.783401
BB226	546	2.258656
BB226	542	1.373717
BB226	520	2.050420
BB226	527	1.379237
BB226	524	0.948827
BB226	500	1.393258
BB226	730	1.263704
BB226	612	2.436266
BB362	534	2.515658
EC24	1247	1.759228
EC24	750	1.929496
EC24	746	1.887120
EC24	628	2.523478
EC24	605	1.527273
EC24	571	0.967054
EC24	558	1.447316
FNA11	975	1.731522
FNA11	702	1.857805
FNA11	595	1.872222
FNA11	573	1.669866
BB226	1163	1.408845
BB226	891	1.519048
BB362	1075	1.634314
BB362	546	1.558045
EC034	730	2.463704
BB362	549	2.265182
BB226	1221	8.333619
BB226	1210	1.912554
BB226	1184	1.984057
BB226	966	2.626784
BB226	881	1.245763
BB226	733	1.895280
BB226	718	1.817496
BB226	656	1.762063
BB226	636	1.881239
BB226	628	1.673647
BB226	597	2.232176
BB226	564	2.235756
BB226	549	1.953441
BB226	543	1.512245
BB362	734	1.050000
BB362	523	2.929487
EC031	815	2.369737
EC031	740	2.044863
EC031	698	2.228616
EC031	634	1.270548
EC031	559	1.763889
BB226	1160	1.901060
BB226	773	1.956825
BB226	667	1.495935
CIP110549	1178	5.514667
CIP110549	962	2.506593
BB362	1178	2.306322
BB362	506	1.906874
A39	1165	2.031532
EC031	1156	1.920073
EC031	747	1.596542
BB226	1097	2.046642
BB226	693	2.004688
BB362	698	1.467958
BB362	1113	1.977507
BB362	908	2.553241
BB362	656	2.001664
CIP110549	1073	1.660232
BB362	874	2.495737
BB362	745	1.985507
BB362	675	1.800000
BB362	572	3.038685
BB362	503	1.042411
B5B	1027	1.648731
CIP110549	1038	2.455748
CIP110549	1035	2.258163
A39	1021	2.002070
CIP110549	743	2.466859
CIP110549	1011	2.734310
BB226	938	1.870351
EC24	963	1.655286
EC24	635	1.058621
BB226	953	2.174638
BB226	632	2.621575
BB226	944	1.848144
BB226	503	1.543046
BB226	937	3.621744
BB226	815	3.168627
CIP110549	921	1.313073
CIP110549	921	2.469977
CIP110549	918	1.640788
CIP110549	918	1.249131
ANC4422	817	2.132546
ANC4422	639	2.292808
BB226	912	1.784131
BB226	532	1.545073
CIP110549	912	1.283547
A39	909	2.858314
A39	882	2.306859
CIP110549	877	2.374696
BB226	876	1.883212
BB226	689	2.088328
EC031	867	1.764778
CIP110549	859	2.284826
A39	849	2.061713
CIP110549	842	3.199492
CIP110549	804	2.905492
A39	834	2.219512
A39	818	1.537353
A39	803	2.001316
CIP110549	806	1.119840
CIP110549	800	1.387919
CIP110549	792	1.530529
CIP110549	686	2.033281
A39	787	2.165301
CIP110549	784	1.421125
A39	783	2.072802
CIP110549	774	1.578581
A39	767	2.011236
BB362	587	2.157895
A39	754	1.755365
A39	688	1.730935
CIP110549	573	1.243243
CIP110549	748	1.505051
BB362	741	1.752187
SCC477	573	1.361702
BB362	633	2.295848
BB362	504	2.748330
A39	722	2.151424
CIP110549	692	1.845220
CIP110549	713	1.630699
FNA11	710	1.561832
CIP110549	705	1.500000
CIP110549	703	1.956857
CIP110549	703	1.807099
CIP110549	630	1.116522
A39	696	1.492980
SCC477	688	1.352113
CIP110549	691	1.926101
A39	545	0.979592
A39	658	1.752443
A39	620	2.171289
CIP110549	611	1.215827
SCC474reference	666	1.232406
